4.5377,7.5864
5.8339,18.043
1.7412,-11.302
4.8622,10.399
4.3188,6.3741
2.6923,-4.3429
3.5664,1.1654
4.3426,10.673
7.5784,26.887
6.7694,20.242
2.6501,-7.0777
7.0349,23.251
4.7254,8.3349
3.9369,3.3045
4.7147,8.5939
3.795,3.4226
3.8759,3.7452
5.4897,15.44
5.409,16.471
5.4172,15.669
4.6715,6.6495
2.7925,-7.9321
4.7172,10.343
5.6302,12.411
4.4889,7.4766
5.0347,11.194
4.7269,12.459
3.6966,1.7993
4.2939,5.2434
3.2127,-1.0677
4.8884,10.51
2.8529,-3.8065
2.9311,-4.316
3.1905,-3.4756
1.0557,-15.826
5.4384,11.849
4.3252,4.6481
3.2451,0.849
5.3703,12.807
2.2885,-8.0264
3.8978,4.6856
3.7586,1.8701
4.3192,7.7939
4.3129,5.6253
3.1351,-0.40192
3.9699,4.7656
3.8351,2.533
4.6277,6.9928
5.0933,9.9309
5.1093,11.236
3.1363,-2.6366
4.0774,3.902
2.7859,-2.8569
2.8865,-4.1434
3.9932,5.7208
5.5326,13.753
3.2303,0.19286
4.3714,5.7551
3.7744,2.7165
5.1174,13.21
2.9109,-4.1545
4.0326,3.5471
4.5525,10.91
5.1006,13.064
5.5442,13.987
4.0859,5.5962
2.5084,-6.8486
3.2577,-0.030611
2.9384,-1.1361
6.3505,17.738
3.3844,1.3429
4.7481,11.416
3.8076,2.7457
4.8886,12.831
3.2352,-1.0372
2.5977,-7.5882
2.5776,-9.2055
4.4882,6.8531
3.8226,3.8792
3.8039,3.1379
5.4193,14.433
4.2916,5.1198
4.1978,5.5875
5.5877,12.422
3.1955,-2.7259
4.6966,7.5409
4.8351,10.566
3.7563,2.2965
4.2157,3.7017
2.8342,-4.059
2.852,-4.9873
4.1049,3.6929
4.7223,10.319
6.5855,22.015
3.3331,0.014308
4.1873,6.6592
3.9175,3.7095
2.067,-8.4863
3.561,2.027
4.5377,27.586
5.8339,38.043
1.7412,8.698
4.8622,30.399
4.3188,26.374
2.6923,15.657
3.5664,21.165
4.3426,30.673
7.5784,46.887
6.7694,40.242
2.6501,12.922
7.0349,43.251
4.7254,28.335
3.9369,23.304
4.7147,28.594
3.795,23.423
3.8759,23.745
5.4897,35.44
5.409,36.471
5.4172,35.669
4.6715,26.649
2.7925,12.068
4.7172,30.343
5.6302,32.411
4.4889,27.477
5.0347,31.194
4.7269,32.459
3.6966,21.799
4.2939,25.243
3.2127,18.932
4.8884,30.51
2.8529,16.194
2.9311,15.684
3.1905,16.524
1.0557,4.1737
5.4384,31.849
4.3252,24.648
3.2451,20.849
5.3703,32.807
2.2885,11.974
3.8978,24.686
3.7586,21.87
4.3192,27.794
4.3129,25.625
3.1351,19.598
3.9699,24.766
3.8351,22.533
4.6277,26.993
5.0933,29.931
5.1093,31.236
3.1363,17.363
4.0774,23.902
2.7859,17.143
2.8865,15.857
3.9932,25.721
5.5326,33.753
3.2303,20.193
4.3714,25.755
3.7744,22.716
5.1174,33.21
2.9109,15.845
4.0326,23.547
4.5525,30.91
5.1006,33.064
5.5442,33.987
4.0859,25.596
2.5084,13.151
3.2577,19.969
2.9384,18.864
6.3505,37.738
3.3844,21.343
4.7481,31.416
3.8076,22.746
4.8886,32.831
3.2352,18.963
2.5977,12.412
2.5776,10.795
4.4882,26.853
3.8226,23.879
3.8039,23.138
5.4193,34.433
4.2916,25.12
4.1978,25.588
5.5877,32.422
3.1955,17.274
4.6966,27.541
4.8351,30.566
3.7563,22.296
4.2157,23.702
2.8342,15.941
2.852,15.013
4.1049,23.693
4.7223,30.319
6.5855,42.015
3.3331,20.014
4.1873,26.659
3.9175,23.709
2.067,11.514
3.561,22.027
